date,bike_stands,available_bike_stands,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-04-04 20:51:32,20,19,16.049999237060547,51.0,5.911001205444336,14.51318359375,0.0,0.0,981.2681274414062
2024-04-04 18:53:16,20,19,16.049999237060547,51.0,5.911001205444336,14.51318359375,0.0,0.0,981.2681274414062
2024-04-04 19:10:00,20,18,15.550000190734863,53.0,6.005058765411377,14.402908325195312,0.0,0.0,981.8888549804688
2024-04-04 20:11:05,20,13,15.050000190734863,50.0,4.703532695770264,13.3472900390625,0.0,0.0,982.41259765625
2024-04-04 21:09:33,20,15,15.050000190734863,50.0,4.703532695770264,13.3472900390625,0.0,0.0,982.41259765625
2024-04-04 22:09:43,20,15,13.649999618530273,55.0,4.772156715393066,11.438531875610352,0.0,0.0,983.6072387695312
2024-04-04 23:11:46,20,15,12.350000381469727,63.0,5.503406047821045,10.337586402893066,0.0,0.0,984.1346435546875
2024-04-05 00:46:58,20,15,11.449999809265137,69.0,5.960751533508301,9.901368141174316,0.0,0.0,984.8038330078125
2024-04-05 01:43:49,20,15,11.449999809265137,69.0,5.960751533508301,9.901368141174316,0.0,0.0,984.8038330078125
2024-04-05 02:17:54,20,15,10.100000381469727,74.0,5.674393177032471,8.765820503234863,0.0,0.0,985.709228515625
2024-04-05 03:12:46,20,15,10.100000381469727,74.0,5.674393177032471,8.765820503234863,0.0,0.0,985.709228515625
2024-04-05 04:15:12,20,17,9.949999809265137,74.0,5.5295891761779785,8.281145095825195,0.0,0.0,986.368408203125
2024-04-05 05:10:22,20,18,9.949999809265137,74.0,5.5295891761779785,8.281145095825195,0.0,0.0,986.368408203125
2024-04-05 06:13:38,20,15,9.75,79.0,6.2817230224609375,8.432284355163574,0.0,0.0,987.0213623046875
2024-04-05 07:10:13,20,17,9.75,79.0,6.2817230224609375,8.432284355163574,0.0,0.0,987.0213623046875
